Index,DateKey,channelKey,StoreKey,ProductKey,SalesQuantity
178433,10-Mar-13,2,306,680,12
178434,10-Mar-13,3,200,105,9
178435,10-Mar-13,1,22,512,18
178436,10-Mar-13,1,252,742,18
178437,10-Mar-13,4,310,538,18
178438,10-Mar-13,1,274,1455,9
178439,10-Mar-13,1,14,726,9
178440,10-Mar-13,1,59,676,18
178441,10-Mar-13,2,307,233,9
178442,10-Mar-13,4,309,178,24
178443,10-Mar-13,2,306,1056,24
178444,10-Mar-13,1,277,571,9
178445,10-Mar-13,1,163,229,18
178446,10-Mar-13,1,255,729,9
178447,10-Mar-13,1,68,1243,18
178448,10-Mar-13,1,57,437,9
178449,10-Mar-13,1,95,959,9
178450,10-Mar-13,2,199,1261,36
178451,10-Mar-13,1,285,209,9
178452,10-Mar-13,1,257,317,9
178453,10-Mar-13,4,308,134,9
178454,10-Mar-13,1,275,626,9
178455,10-Mar-13,1,179,127,18
178456,10-Mar-13,1,259,1105,9
178457,10-Mar-13,4,309,979,6
178458,10-Mar-13,1,143,379,18
178459,10-Mar-13,1,13,1636,9
178460,10-Mar-13,4,308,688,9
178461,10-Mar-13,1,298,456,9
178462,10-Mar-13,2,307,621,36
178463,10-Mar-13,1,80,2493,360
178464,10-Mar-13,1,26,931,18
178465,10-Mar-13,1,253,713,9
178466,10-Mar-13,4,309,1528,6
178467,10-Mar-13,1,130,1193,9
178468,10-Mar-13,1,24,379,18
178469,10-Mar-13,4,309,1207,6
178470,10-Mar-13,1,52,86,9
178471,10-Mar-13,2,306,660,24
178472,10-Mar-13,2,306,200,12
178473,10-Mar-13,4,309,2,24
178474,10-Mar-13,2,307,1546,9
178475,10-Mar-13,1,230,1017,24
178476,10-Mar-13,1,251,554,9
178477,10-Mar-13,4,308,1230,9
178478,10-Mar-13,1,86,342,9
178479,10-Mar-13,1,220,360,12
178480,10-Mar-13,2,306,637,12
178481,10-Mar-13,1,159,5,18
178482,10-Mar-13,1,217,622,6
178483,10-Mar-13,1,263,1246,24
178484,10-Mar-13,1,263,1004,12
178485,10-Mar-13,1,77,223,9
178486,10-Mar-13,1,288,37,9
178487,10-Mar-13,1,250,1612,12
178488,10-Mar-13,2,307,1368,27
178489,10-Mar-13,2,199,1019,9
178490,10-Mar-13,1,53,1038,9
178491,10-Mar-13,4,309,1447,12
178492,10-Mar-13,4,310,1104,9
178493,10-Mar-13,1,110,570,9
178494,10-Mar-13,3,200,601,18
178495,10-Mar-13,1,252,871,18
178496,10-Mar-13,4,310,675,9
178497,10-Mar-13,1,98,1545,9
178498,10-Mar-13,1,243,59,24
178499,10-Mar-13,1,214,388,12
178500,10-Mar-13,1,164,686,9
178501,10-Mar-13,1,31,1553,9
178502,10-Mar-13,1,36,1466,9
178503,10-Mar-13,3,200,896,18
178504,10-Mar-13,1,242,859,12
178505,10-Mar-13,4,308,1028,36
178506,10-Mar-13,1,123,1267,18
178507,10-Mar-13,2,307,1303,9
178508,10-Mar-13,1,62,1207,9
178509,10-Mar-13,2,199,603,18
178510,10-Mar-13,1,46,215,9
178511,10-Mar-13,2,199,997,9
178512,10-Mar-13,3,200,543,9
178513,10-Mar-13,1,117,341,9
178514,10-Mar-13,1,243,978,6
178515,10-Mar-13,1,180,1248,18
178516,10-Mar-13,1,13,953,9
178517,10-Mar-13,1,198,389,9
178518,10-Mar-13,2,199,1297,9
178519,10-Mar-13,2,306,1430,36
178520,10-Mar-13,2,307,613,27
178521,10-Mar-13,1,136,120,18
178522,10-Mar-13,1,20,1359,9
178523,10-Mar-13,4,309,20,24
178524,10-Mar-13,1,69,445,9
178525,10-Mar-13,1,186,635,9
178526,10-Mar-13,2,199,695,9
178527,10-Mar-13,1,181,348,9
178528,10-Mar-13,2,199,2491,360
178529,10-Mar-13,1,293,850,9
178530,10-Mar-13,1,105,379,18
178531,10-Mar-13,4,309,1622,12
178532,10-Mar-13,1,233,787,24
178533,10-Mar-13,1,224,1278,24
178534,10-Mar-13,1,227,298,12
178535,10-Mar-13,1,281,1240,9
178536,10-Mar-13,4,309,249,24
178537,10-Mar-13,1,268,468,9
178538,11-Mar-13,1,121,1498,9
178539,11-Mar-13,2,306,2492,480
178540,11-Mar-13,3,200,1102,9
178541,11-Mar-13,1,42,1296,9
178542,11-Mar-13,1,255,305,9
178543,11-Mar-13,1,212,507,12
178544,11-Mar-13,1,81,356,9
178545,11-Mar-13,1,175,180,18
178546,11-Mar-13,2,307,59,18
178547,11-Mar-13,1,287,1471,9
178548,11-Mar-13,1,109,695,9
178549,11-Mar-13,1,251,978,9
178550,11-Mar-13,1,26,845,18
178551,11-Mar-13,1,52,1056,9
178552,11-Mar-13,1,45,206,9
178553,11-Mar-13,1,166,920,18
178554,11-Mar-13,1,235,607,12
178555,11-Mar-13,1,12,1238,18
178556,11-Mar-13,1,146,454,18
178557,11-Mar-13,1,255,1392,9
178558,11-Mar-13,1,84,649,18
178559,11-Mar-13,4,310,839,9
178560,11-Mar-13,1,157,403,9
178561,11-Mar-13,1,50,269,9
178562,11-Mar-13,1,164,1491,9
178563,11-Mar-13,1,82,1171,9
178564,11-Mar-13,2,306,507,12
178565,11-Mar-13,1,231,92,12
178566,11-Mar-13,2,199,433,9
178567,11-Mar-13,3,200,1545,9
178568,11-Mar-13,4,309,706,48
178569,11-Mar-13,2,199,1001,18
178570,11-Mar-13,1,45,1539,9
178571,11-Mar-13,1,98,180,18
178572,11-Mar-13,3,200,395,18
178573,11-Mar-13,1,167,360,18
178574,11-Mar-13,4,309,344,24
178575,11-Mar-13,2,307,1221,9
178576,11-Mar-13,1,109,465,9
178577,11-Mar-13,1,141,890,18
178578,11-Mar-13,1,108,578,9
178579,11-Mar-13,1,68,53,9
178580,11-Mar-13,1,245,916,6
178581,11-Mar-13,1,277,706,18
178582,11-Mar-13,1,20,1031,18
178583,11-Mar-13,4,310,1352,9
178584,11-Mar-13,1,260,787,18
178585,11-Mar-13,1,158,1601,9
178586,11-Mar-13,2,307,1255,18
178587,11-Mar-13,1,14,400,9
178588,11-Mar-13,4,308,728,9
178589,11-Mar-13,4,308,1482,18
178590,11-Mar-13,1,181,487,18
178591,11-Mar-13,2,306,138,12
178592,11-Mar-13,3,200,1539,18
178593,11-Mar-13,2,307,1256,54
178594,11-Mar-13,1,185,60,18
178595,11-Mar-13,1,152,268,9
178596,11-Mar-13,1,62,1112,9
178597,11-Mar-13,1,72,99,9
178598,11-Mar-13,1,290,2492,360
178599,11-Mar-13,1,296,592,9
178600,11-Mar-13,2,306,1345,24
178601,11-Mar-13,2,306,633,6
178602,11-Mar-13,1,274,480,9
178603,11-Mar-13,2,306,739,18
178604,11-Mar-13,1,139,1070,18
178605,11-Mar-13,1,275,957,9
178606,11-Mar-13,1,289,661,9
178607,11-Mar-13,1,248,386,6
178608,11-Mar-13,4,310,737,18
178609,11-Mar-13,3,200,1112,27
178610,11-Mar-13,2,307,1267,18
178611,11-Mar-13,4,310,967,9
178612,11-Mar-13,1,210,571,12
178613,11-Mar-13,1,217,556,12
178614,11-Mar-13,4,308,1169,9
178615,11-Mar-13,1,268,131,18
178616,11-Mar-13,1,301,1544,9
178617,11-Mar-13,1,33,82,18
178618,11-Mar-13,1,178,1201,9
178619,11-Mar-13,1,295,1162,9
178620,11-Mar-13,4,310,734,9
178621,11-Mar-13,4,308,906,18
178622,11-Mar-13,2,199,560,36
178623,11-Mar-13,1,85,234,9
178624,11-Mar-13,2,307,5,36
178625,11-Mar-13,2,306,1613,24
178626,11-Mar-13,3,200,1017,18
178627,11-Mar-13,2,199,1146,27
178628,11-Mar-13,2,307,791,9
178629,11-Mar-13,1,178,1211,9
178630,11-Mar-13,1,109,1385,9
178631,11-Mar-13,2,306,589,12
178632,11-Mar-13,1,76,22,9
178633,11-Mar-13,1,172,561,18
178634,11-Mar-13,1,114,1645,9
178635,11-Mar-13,1,48,257,9
178636,11-Mar-13,1,146,566,9
178637,11-Mar-13,2,307,1484,9
178638,11-Mar-13,4,310,282,9
178639,11-Mar-13,2,199,276,9
178640,11-Mar-13,1,70,1035,9
178641,11-Mar-13,4,308,668,9
178642,11-Mar-13,1,275,69,18
178643,11-Mar-13,3,200,2512,360
178644,11-Mar-13,3,200,972,18
178645,11-Mar-13,1,230,1010,12
178646,11-Mar-13,4,310,428,9
178647,11-Mar-13,2,307,268,27
178648,11-Mar-13,2,306,850,6
178649,11-Mar-13,1,305,924,24
178650,11-Mar-13,1,301,811,9
178651,11-Mar-13,2,307,1635,9
178652,11-Mar-13,1,157,1142,9
178653,11-Mar-13,1,272,976,9
178654,11-Mar-13,2,199,700,9
178655,11-Mar-13,1,252,1024,9
178656,11-Mar-13,2,199,947,18
178657,11-Mar-13,2,199,609,18
178658,11-Mar-13,1,145,638,9
178659,11-Mar-13,1,122,422,9
178660,11-Mar-13,1,270,56,9
178661,11-Mar-13,3,200,1384,36
178662,11-Mar-13,2,199,1223,9
178663,11-Mar-13,1,286,500,18
178664,11-Mar-13,1,272,765,18
178665,11-Mar-13,2,307,423,9
178666,11-Mar-13,1,124,1254,18
178667,11-Mar-13,1,268,1503,9
178668,11-Mar-13,1,131,783,18
178669,11-Mar-13,2,307,406,9
178670,11-Mar-13,1,122,673,18
178671,11-Mar-13,1,194,137,9
178672,11-Mar-13,1,252,1078,18
178673,11-Mar-13,1,147,235,9
178674,11-Mar-13,1,292,860,9
178675,11-Mar-13,4,309,368,6
178676,11-Mar-13,1,62,65,9
178677,11-Mar-13,2,307,377,9
178678,11-Mar-13,1,111,1568,9
178679,11-Mar-13,3,200,1325,18
178680,11-Mar-13,1,78,973,9
178681,11-Mar-13,1,120,1659,9
178682,11-Mar-13,1,1,419,9
178683,12-Mar-13,4,308,1265,18
178684,12-Mar-13,1,269,644,18
178685,12-Mar-13,1,67,1156,9
178686,12-Mar-13,2,307,847,18
178687,12-Mar-13,2,199,1534,9
178688,12-Mar-13,1,119,1300,9
178689,12-Mar-13,3,200,114,18
178690,12-Mar-13,4,308,1424,18
178691,12-Mar-13,2,307,394,9
178692,12-Mar-13,2,199,654,9
178693,12-Mar-13,1,263,391,12
178694,12-Mar-13,1,71,151,9
178695,12-Mar-13,1,156,705,18
178696,12-Mar-13,3,200,1579,36
178697,12-Mar-13,3,200,1359,9
178698,12-Mar-13,2,306,1072,12
178699,12-Mar-13,1,165,405,9
178700,12-Mar-13,3,200,235,9
178701,12-Mar-13,1,303,1585,6
178702,12-Mar-13,2,306,314,12
178703,12-Mar-13,1,178,348,9
178704,12-Mar-13,1,277,871,18
178705,12-Mar-13,1,252,99,9
178706,12-Mar-13,2,307,193,9
178707,12-Mar-13,4,308,1088,9
178708,12-Mar-13,4,308,261,9
178709,12-Mar-13,2,307,1546,9
178710,12-Mar-13,2,307,273,9
178711,12-Mar-13,2,306,1358,12
178712,12-Mar-13,1,133,1072,9
178713,12-Mar-13,1,28,969,9
178714,12-Mar-13,1,114,1141,9
178715,12-Mar-13,3,200,605,9
178716,12-Mar-13,4,309,750,12
178717,12-Mar-13,1,294,157,9
178718,12-Mar-13,2,307,113,9
178719,12-Mar-13,2,199,499,54
178720,12-Mar-13,1,261,937,9
178721,12-Mar-13,1,59,426,9
178722,12-Mar-13,1,45,244,9
178723,12-Mar-13,1,2,757,9
178724,12-Mar-13,1,251,857,9
178725,12-Mar-13,2,199,1031,18
178726,12-Mar-13,2,306,971,36
178727,12-Mar-13,4,310,2504,720
178728,12-Mar-13,1,74,313,18
178729,12-Mar-13,1,276,383,9
178730,12-Mar-13,4,309,464,12
178731,12-Mar-13,3,200,232,9
178732,12-Mar-13,1,157,1533,9
178733,12-Mar-13,1,140,239,9
178734,12-Mar-13,1,146,889,18
178735,12-Mar-13,1,84,87,9
178736,12-Mar-13,1,252,1388,9
178737,12-Mar-13,1,284,1330,9
178738,12-Mar-13,2,306,113,6
178739,12-Mar-13,1,300,261,9
178740,12-Mar-13,4,309,1631,12
178741,12-Mar-13,2,306,1168,12
178742,12-Mar-13,1,109,918,9
178743,12-Mar-13,1,163,370,9
178744,12-Mar-13,1,170,297,18
178745,12-Mar-13,2,307,199,18
178746,12-Mar-13,1,296,116,18
178747,12-Mar-13,1,95,1261,18
178748,12-Mar-13,1,93,824,18
178749,12-Mar-13,1,260,1260,18
178750,12-Mar-13,3,200,1300,9
178751,12-Mar-13,1,282,116,18
178752,12-Mar-13,1,44,313,18
178753,12-Mar-13,1,246,359,12
178754,12-Mar-13,2,306,51,24
178755,12-Mar-13,3,200,2489,720
178756,12-Mar-13,1,276,380,9
178757,12-Mar-13,1,107,70,18
178758,12-Mar-13,1,257,2495,360
178759,12-Mar-13,2,307,848,18
178760,12-Mar-13,4,309,434,12
178761,12-Mar-13,1,274,1100,9
178762,12-Mar-13,1,125,38,9
178763,12-Mar-13,1,252,173,18
178764,12-Mar-13,4,309,1106,48
178765,12-Mar-13,1,281,1176,9
178766,12-Mar-13,1,181,118,18
178767,12-Mar-13,1,149,1270,18
178768,12-Mar-13,1,122,1056,9
178769,12-Mar-13,3,200,297,36
178770,12-Mar-13,2,199,24,18
178771,12-Mar-13,1,30,192,9
178772,12-Mar-13,1,143,389,9
178773,12-Mar-13,4,310,1542,9
178774,12-Mar-13,2,199,1245,18
178775,12-Mar-13,1,270,255,9
178776,12-Mar-13,4,308,1090,18
178777,12-Mar-13,1,81,1269,18
178778,12-Mar-13,1,243,341,12
178779,12-Mar-13,1,253,919,18
178780,12-Mar-13,4,308,48,18
178781,12-Mar-13,2,306,502,24
178782,12-Mar-13,1,293,691,9
178783,12-Mar-13,2,306,932,24
178784,12-Mar-13,3,200,1445,9
178785,12-Mar-13,4,308,1469,36
178786,12-Mar-13,4,308,239,18
178787,12-Mar-13,2,306,354,24
178788,12-Mar-13,1,62,534,18
178789,12-Mar-13,1,153,1402,9
178790,12-Mar-13,1,288,1600,9
178791,12-Mar-13,1,104,747,18
178792,12-Mar-13,1,23,913,9
178793,12-Mar-13,1,119,1637,9
178794,12-Mar-13,1,156,1322,9
178795,12-Mar-13,1,185,1386,9
178796,12-Mar-13,4,310,692,9
178797,12-Mar-13,1,152,1045,9
178798,12-Mar-13,2,307,531,9
178799,12-Mar-13,1,90,1282,18
178800,12-Mar-13,4,309,1469,24
178801,12-Mar-13,2,307,1056,18
178802,12-Mar-13,1,289,1008,9
178803,12-Mar-13,1,161,215,9
178804,12-Mar-13,1,43,753,9
178805,12-Mar-13,1,177,690,9
178806,12-Mar-13,1,293,325,9
178807,12-Mar-13,4,308,31,9
178808,12-Mar-13,1,271,1357,9
178809,12-Mar-13,1,261,514,18
178810,12-Mar-13,1,27,1405,9
178811,12-Mar-13,2,307,471,18
178812,12-Mar-13,1,100,409,18
178813,12-Mar-13,4,309,1270,24
178814,12-Mar-13,4,308,1107,9
178815,12-Mar-13,2,306,707,48
178816,12-Mar-13,1,300,581,9
178817,12-Mar-13,1,139,1379,9
178818,12-Mar-13,2,307,274,9
178819,12-Mar-13,4,308,1048,9
178820,12-Mar-13,1,242,174,12
178821,12-Mar-13,4,309,1000,24
178822,12-Mar-13,1,18,780,9
178823,12-Mar-13,1,138,159,9
178824,12-Mar-13,4,308,792,9
178825,12-Mar-13,2,307,1426,9
178826,12-Mar-13,2,199,413,18
178827,12-Mar-13,1,162,389,9
178828,12-Mar-13,1,126,201,9
178829,12-Mar-13,2,306,178,24
178830,12-Mar-13,1,104,269,9
178831,12-Mar-13,4,308,1053,9
178832,12-Mar-13,2,307,868,9
178833,12-Mar-13,1,192,1084,9
178834,12-Mar-13,1,146,84,9
178835,12-Mar-13,3,200,1185,18
178836,12-Mar-13,1,127,1278,18
178837,12-Mar-13,1,193,1492,9
178838,12-Mar-13,1,32,957,9
178839,12-Mar-13,2,307,1480,18
178840,12-Mar-13,3,200,393,18
178841,12-Mar-13,1,99,1482,9
178842,12-Mar-13,1,27,1112,9
178843,12-Mar-13,1,103,380,9
178844,12-Mar-13,1,63,575,9
178845,12-Mar-13,1,138,956,9
178846,12-Mar-13,1,131,221,9
178847,12-Mar-13,4,310,359,9
178848,12-Mar-13,1,272,496,9
178849,12-Mar-13,1,198,1041,9
178850,13-Mar-13,1,49,269,9
178851,13-Mar-13,1,288,1286,18
178852,13-Mar-13,2,199,1319,9
178853,13-Mar-13,2,306,881,24
178854,13-Mar-13,1,104,602,9
178855,13-Mar-13,2,199,288,18
178856,13-Mar-13,1,275,1583,9
178857,13-Mar-13,1,39,684,9
178858,13-Mar-13,1,75,1656,9
178859,13-Mar-13,1,291,1585,9
178860,13-Mar-13,4,309,684,12
178861,13-Mar-13,1,97,965,9
178862,13-Mar-13,1,123,1102,9
178863,13-Mar-13,3,200,380,27
178864,13-Mar-13,4,308,1155,9
178865,13-Mar-13,3,200,687,18
178866,13-Mar-13,1,40,1617,9
178867,13-Mar-13,2,199,60,18
178868,13-Mar-13,1,274,272,9
178869,13-Mar-13,4,310,67,36
178870,13-Mar-13,2,307,624,27
178871,13-Mar-13,4,308,349,18
178872,13-Mar-13,4,310,946,18
178873,13-Mar-13,1,15,1374,18
178874,13-Mar-13,2,307,1585,9
178875,13-Mar-13,1,295,1644,9
178876,13-Mar-13,1,257,1468,18
178877,13-Mar-13,3,200,560,36
178878,13-Mar-13,1,45,1019,9
178879,13-Mar-13,4,310,611,9
178880,13-Mar-13,2,199,1606,9
178881,13-Mar-13,1,233,1074,24
178882,13-Mar-13,1,85,781,9
178883,13-Mar-13,4,308,896,18
178884,13-Mar-13,1,202,386,6
178885,13-Mar-13,1,72,524,9
178886,13-Mar-13,1,302,1169,9
178887,13-Mar-13,2,199,1241,9
178888,13-Mar-13,2,307,1113,18
178889,13-Mar-13,4,310,1123,18
178890,13-Mar-13,3,200,1650,18
178891,13-Mar-13,2,199,308,9
178892,13-Mar-13,1,299,881,18
178893,13-Mar-13,3,200,1172,9
178894,13-Mar-13,1,260,711,9
178895,13-Mar-13,3,200,307,18
178896,13-Mar-13,1,255,347,9
178897,13-Mar-13,1,4,984,9
178898,13-Mar-13,1,277,778,18
178899,13-Mar-13,1,208,552,6
178900,13-Mar-13,1,12,2497,360
178901,13-Mar-13,1,105,956,9
178902,13-Mar-13,1,74,253,18
178903,13-Mar-13,1,183,393,9
178904,13-Mar-13,1,298,1479,9
178905,13-Mar-13,1,19,816,18
178906,13-Mar-13,2,199,508,9
178907,13-Mar-13,2,306,1236,24
178908,13-Mar-13,2,307,1630,9
178909,13-Mar-13,1,265,1176,9
178910,13-Mar-13,4,308,124,9
178911,13-Mar-13,4,309,1103,12
178912,13-Mar-13,1,26,68,18
178913,13-Mar-13,1,299,529,9
178914,13-Mar-13,1,7,1598,9
178915,13-Mar-13,1,207,1391,12
178916,13-Mar-13,1,196,1408,9
178917,13-Mar-13,1,299,1042,9
178918,13-Mar-13,2,199,455,18
178919,13-Mar-13,1,305,1075,12
178920,13-Mar-13,1,253,838,18
178921,13-Mar-13,1,220,615,12
178922,13-Mar-13,1,260,1598,9
178923,13-Mar-13,1,271,499,18
178924,13-Mar-13,2,306,1345,24
178925,13-Mar-13,1,163,894,18
178926,13-Mar-13,2,307,1191,36
178927,13-Mar-13,1,204,374,6
178928,13-Mar-13,1,91,261,9
178929,13-Mar-13,1,133,192,9
178930,13-Mar-13,1,162,118,18
178931,13-Mar-13,1,38,1073,9
178932,13-Mar-13,1,146,879,18
178933,13-Mar-13,2,307,1052,9
178934,13-Mar-13,1,179,152,9
178935,13-Mar-13,1,90,229,18
178936,13-Mar-13,1,50,1562,9
178937,13-Mar-13,1,234,222,12
178938,13-Mar-13,1,142,1263,18
178939,13-Mar-13,4,310,1398,9
178940,13-Mar-13,1,107,979,9
178941,13-Mar-13,1,33,259,9
178942,13-Mar-13,1,281,1321,9
178943,13-Mar-13,1,215,403,12
178944,13-Mar-13,2,307,69,18
178945,13-Mar-13,1,129,1147,9
178946,13-Mar-13,1,138,381,9
178947,13-Mar-13,4,308,1419,9
178948,13-Mar-13,4,309,574,24
178949,13-Mar-13,1,297,2516,360
178950,13-Mar-13,1,277,856,9
178951,13-Mar-13,1,263,778,24
178952,13-Mar-13,3,200,407,18
178953,13-Mar-13,3,200,360,9
178954,13-Mar-13,2,306,674,12
178955,13-Mar-13,1,302,979,9
178956,13-Mar-13,3,200,1296,9
178957,13-Mar-13,2,306,1012,12
178958,13-Mar-13,1,302,1545,9
178959,13-Mar-13,1,95,509,18
178960,13-Mar-13,3,200,865,9
178961,13-Mar-13,1,35,379,18
178962,13-Mar-13,1,120,415,18
178963,13-Mar-13,1,288,1489,9
178964,13-Mar-13,2,306,862,12
178965,13-Mar-13,4,310,258,9
178966,13-Mar-13,1,52,297,18
178967,13-Mar-13,1,99,858,9
178968,13-Mar-13,3,200,1029,9
178969,13-Mar-13,1,234,886,6
178970,13-Mar-13,1,262,1382,18
178971,13-Mar-13,1,294,1480,18
178972,13-Mar-13,1,274,617,9
178973,13-Mar-13,2,199,989,18
178974,13-Mar-13,2,306,980,24
178975,13-Mar-13,1,272,1142,9
178976,13-Mar-13,2,199,817,18
178977,13-Mar-13,1,73,357,18
178978,13-Mar-13,3,200,1100,9
178979,13-Mar-13,4,309,158,12
178980,13-Mar-13,3,200,1453,9
178981,13-Mar-13,1,283,1647,9
178982,13-Mar-13,4,309,1551,12
178983,13-Mar-13,3,200,1227,18
178984,13-Mar-13,1,212,199,12
178985,13-Mar-13,1,68,374,9
178986,13-Mar-13,2,199,1542,9
178987,13-Mar-13,1,144,1003,18
178988,13-Mar-13,4,308,1582,9
178989,13-Mar-13,1,52,525,18
178990,13-Mar-13,1,240,1480,24
178991,13-Mar-13,1,286,936,9
178992,13-Mar-13,1,50,882,18
178993,13-Mar-13,3,200,409,18
178994,13-Mar-13,1,276,1623,9
178995,13-Mar-13,2,307,561,36
178996,13-Mar-13,4,309,861,12
178997,13-Mar-13,3,200,973,9
178998,13-Mar-13,1,153,6,18
178999,14-Mar-13,1,293,1299,9
179000,14-Mar-13,3,200,381,9
179001,14-Mar-13,2,307,79,18
179002,14-Mar-13,1,265,1133,9
179003,14-Mar-13,3,200,1099,9
179004,14-Mar-13,1,236,375,12
179005,14-Mar-13,2,306,237,12
179006,14-Mar-13,1,289,644,18
179007,14-Mar-13,1,294,1347,9
179008,14-Mar-13,3,200,582,27
179009,14-Mar-13,1,265,758,9
179010,14-Mar-13,1,6,1162,9
179011,14-Mar-13,1,259,1362,9
179012,14-Mar-13,1,78,451,9
179013,14-Mar-13,1,18,383,9
179014,14-Mar-13,1,220,1524,6
179015,14-Mar-13,1,86,377,9
179016,14-Mar-13,1,31,403,9
179017,14-Mar-13,4,308,555,18
179018,14-Mar-13,2,307,71,36
179019,14-Mar-13,1,26,1377,18
179020,14-Mar-13,1,299,1183,9
179021,14-Mar-13,1,62,357,18
179022,14-Mar-13,1,230,397,12
179023,14-Mar-13,2,307,415,18
179024,14-Mar-13,4,310,420,9
179025,14-Mar-13,1,303,380,6
179026,14-Mar-13,1,269,328,36
179027,14-Mar-13,1,93,547,9
179028,14-Mar-13,1,264,912,9
179029,14-Mar-13,1,86,942,18
179030,14-Mar-13,4,309,846,24
179031,14-Mar-13,1,55,1654,9
179032,14-Mar-13,4,309,11,24
179033,14-Mar-13,1,133,46,18
179034,14-Mar-13,1,79,1466,9
179035,14-Mar-13,1,101,37,9
179036,14-Mar-13,1,75,1261,18
179037,14-Mar-13,4,309,67,24
179038,14-Mar-13,1,81,550,18
179039,14-Mar-13,1,231,401,24
179040,14-Mar-13,1,120,14,18
179041,14-Mar-13,1,94,51,9
179042,14-Mar-13,1,98,375,9
179043,14-Mar-13,1,291,662,9
179044,14-Mar-13,2,307,1070,18
179045,14-Mar-13,1,71,168,9
179046,14-Mar-13,1,48,412,9
179047,14-Mar-13,1,154,234,9
179048,14-Mar-13,1,36,456,9
179049,14-Mar-13,2,307,1628,18
179050,14-Mar-13,2,306,862,12
179051,14-Mar-13,1,275,59,18
179052,14-Mar-13,3,200,271,27
179053,14-Mar-13,4,310,210,18
179054,14-Mar-13,4,309,1514,12
179055,14-Mar-13,1,51,81,18
179056,14-Mar-13,2,306,1090,12
179057,14-Mar-13,1,96,832,18
179058,14-Mar-13,1,302,1446,9
179059,14-Mar-13,4,309,71,24
179060,14-Mar-13,4,310,40,9
179061,14-Mar-13,1,61,1138,9
179062,14-Mar-13,1,89,370,9
179063,14-Mar-13,1,302,799,9
179064,14-Mar-13,1,202,955,12
179065,14-Mar-13,2,307,653,18
179066,14-Mar-13,1,4,1269,18
179067,14-Mar-13,1,264,1198,9
179068,14-Mar-13,1,46,1239,18
179069,14-Mar-13,1,138,81,18
179070,14-Mar-13,2,199,140,9
179071,14-Mar-13,4,310,960,54
179072,14-Mar-13,1,264,1007,9
179073,14-Mar-13,3,200,1639,18
179074,14-Mar-13,1,205,1250,24
179075,14-Mar-13,3,200,472,18
179076,14-Mar-13,1,218,1610,6
179077,14-Mar-13,1,47,1610,9
179078,14-Mar-13,1,272,2491,360
179079,14-Mar-13,1,234,599,6
179080,14-Mar-13,1,165,615,9
179081,14-Mar-13,2,199,602,9
179082,14-Mar-13,2,307,131,36
179083,14-Mar-13,2,306,1247,24
179084,14-Mar-13,1,256,724,9
179085,14-Mar-13,2,306,23,12
179086,14-Mar-13,4,309,137,12
179087,14-Mar-13,1,118,99,9
179088,14-Mar-13,1,209,1152,12
179089,14-Mar-13,3,200,1454,18
179090,14-Mar-13,2,307,1350,18
179091,14-Mar-13,1,270,317,9
179092,14-Mar-13,1,8,27,9
179093,14-Mar-13,1,232,346,12
179094,14-Mar-13,1,24,180,18
179095,14-Mar-13,4,308,379,18
179096,14-Mar-13,1,119,1119,18
179097,14-Mar-13,1,237,86,12
179098,14-Mar-13,2,307,923,18
179099,14-Mar-13,2,307,1157,9
179100,14-Mar-13,2,199,1430,9
179101,14-Mar-13,2,306,1644,12
179102,14-Mar-13,4,310,1368,9
179103,14-Mar-13,1,14,111,9
179104,14-Mar-13,4,310,1091,9
179105,14-Mar-13,1,33,1086,18
179106,14-Mar-13,1,265,1032,9
179107,14-Mar-13,3,200,1529,9
179108,14-Mar-13,2,306,562,48
179109,14-Mar-13,2,307,405,27
179110,14-Mar-13,1,151,397,9
179111,14-Mar-13,1,247,856,12
179112,14-Mar-13,1,132,287,9
179113,14-Mar-13,2,306,896,48
179114,14-Mar-13,2,306,1101,24
179115,14-Mar-13,2,306,904,48
179116,14-Mar-13,2,306,1106,24
179117,14-Mar-13,1,218,1636,12
179118,14-Mar-13,4,309,1337,12
179119,14-Mar-13,2,307,666,9
179120,14-Mar-13,2,307,2493,720
179121,14-Mar-13,1,271,1451,9
179122,14-Mar-13,1,118,1224,9
179123,14-Mar-13,1,278,1113,9
179124,14-Mar-13,1,11,367,18
179125,14-Mar-13,2,199,345,9
179126,14-Mar-13,1,249,1576,24
179127,14-Mar-13,1,173,1382,18
179128,14-Mar-13,4,308,118,18
179129,14-Mar-13,1,251,372,9
179130,14-Mar-13,1,132,1084,9
179131,14-Mar-13,4,308,648,18
179132,14-Mar-13,4,308,1254,18
179133,14-Mar-13,4,308,1051,9
179134,14-Mar-13,1,130,343,9
179135,14-Mar-13,1,253,139,9
179136,14-Mar-13,4,309,683,12
179137,14-Mar-13,1,141,39,9
179138,14-Mar-13,1,271,911,9
179139,14-Mar-13,1,209,383,12
179140,14-Mar-13,4,308,769,54
179141,14-Mar-13,1,13,91,9
179142,14-Mar-13,2,306,537,24
179143,14-Mar-13,1,73,382,9
179144,15-Mar-13,1,268,977,9
179145,15-Mar-13,1,209,340,12
179146,15-Mar-13,1,153,1168,9
179147,15-Mar-13,1,89,1441,18
179148,15-Mar-13,1,173,93,18
179149,15-Mar-13,3,200,1565,9
179150,15-Mar-13,4,309,533,12
179151,15-Mar-13,1,147,359,9
179152,15-Mar-13,1,188,696,9
