Index,DateKey,channelKey,StoreKey,ProductKey,SalesQuantity
105075,08-Feb-12,1,141,208,9
105076,08-Feb-12,2,306,723,24
105077,08-Feb-12,1,291,314,9
105078,08-Feb-12,1,191,1282,9
105079,08-Feb-12,1,45,47,9
105080,08-Feb-12,4,310,82,9
105081,08-Feb-12,2,199,1449,27
105082,08-Feb-12,1,276,580,9
105083,08-Feb-12,1,105,258,9
105084,08-Feb-12,1,252,1249,9
105085,08-Feb-12,1,197,1049,9
105086,08-Feb-12,4,310,572,9
105087,08-Feb-12,1,285,820,9
105088,08-Feb-12,1,130,285,9
105089,08-Feb-12,4,309,960,12
105090,08-Feb-12,1,178,1316,9
105091,08-Feb-12,3,200,1189,9
105092,08-Feb-12,3,200,929,18
105093,08-Feb-12,2,307,919,9
105094,08-Feb-12,1,132,828,9
105095,08-Feb-12,1,238,1470,12
105096,08-Feb-12,1,5,620,9
105097,08-Feb-12,4,310,1255,9
105098,08-Feb-12,2,199,614,9
105099,08-Feb-12,3,200,52,18
105100,08-Feb-12,4,309,1224,12
105101,08-Feb-12,1,73,406,9
105102,08-Feb-12,4,308,1564,18
105103,08-Feb-12,1,303,816,12
105104,08-Feb-12,1,270,1155,9
105105,08-Feb-12,1,245,50,12
105106,08-Feb-12,1,287,535,9
105107,08-Feb-12,1,244,927,12
105108,08-Feb-12,4,309,155,24
105109,08-Feb-12,1,147,487,9
105110,08-Feb-12,1,171,560,9
105111,08-Feb-12,1,87,1026,9
105112,08-Feb-12,1,142,1028,9
105113,09-Feb-12,1,302,669,9
105114,09-Feb-12,1,18,1564,9
105115,09-Feb-12,2,199,556,9
105116,09-Feb-12,3,200,313,9
105117,09-Feb-12,2,199,897,27
105118,09-Feb-12,1,284,1303,9
105119,09-Feb-12,2,199,1096,9
105120,09-Feb-12,2,307,293,9
105121,09-Feb-12,3,200,517,9
105122,09-Feb-12,2,199,1110,9
105123,09-Feb-12,2,199,1017,9
105124,09-Feb-12,3,200,610,27
105125,09-Feb-12,3,200,907,9
105126,09-Feb-12,1,172,725,9
105127,09-Feb-12,1,196,1174,9
105128,09-Feb-12,4,308,1244,9
105129,09-Feb-12,1,201,1266,12
105130,09-Feb-12,1,131,325,9
105131,09-Feb-12,4,309,1241,12
105132,09-Feb-12,2,307,1087,18
105133,09-Feb-12,1,30,551,9
105134,09-Feb-12,1,237,169,12
105135,09-Feb-12,1,89,1505,9
105136,09-Feb-12,1,127,1646,9
105137,09-Feb-12,1,18,1111,9
105138,09-Feb-12,1,172,336,9
105139,09-Feb-12,2,307,243,9
105140,09-Feb-12,3,200,1168,9
105141,09-Feb-12,2,307,626,9
105142,09-Feb-12,4,308,466,9
105143,09-Feb-12,4,308,779,9
105144,09-Feb-12,1,77,1197,9
105145,09-Feb-12,1,127,2503,180
105146,09-Feb-12,1,165,1204,9
105147,09-Feb-12,2,199,801,9
105148,09-Feb-12,2,307,490,18
105149,09-Feb-12,4,308,264,9
105150,09-Feb-12,1,51,1526,9
105151,09-Feb-12,4,309,528,12
105152,09-Feb-12,1,224,191,12
105153,09-Feb-12,1,53,306,9
105154,09-Feb-12,1,143,1632,9
105155,09-Feb-12,1,162,675,9
105156,09-Feb-12,1,218,117,12
105157,09-Feb-12,2,199,842,18
105158,09-Feb-12,1,287,1118,9
105159,09-Feb-12,2,306,1251,12
105160,09-Feb-12,2,199,1114,9
105161,09-Feb-12,4,310,1301,9
105162,09-Feb-12,1,32,1412,9
105163,09-Feb-12,1,168,865,9
105164,09-Feb-12,2,306,767,24
105165,09-Feb-12,3,200,1053,9
105166,09-Feb-12,1,32,341,9
105167,09-Feb-12,4,308,589,9
105168,09-Feb-12,3,200,1317,18
105169,09-Feb-12,1,222,1394,12
105170,09-Feb-12,1,132,249,9
105171,09-Feb-12,1,138,402,9
105172,09-Feb-12,3,200,973,9
105173,09-Feb-12,4,309,1153,12
105174,09-Feb-12,1,253,1001,9
105175,09-Feb-12,2,199,851,9
105176,09-Feb-12,1,272,414,9
105177,09-Feb-12,1,13,1036,9
105178,09-Feb-12,1,51,301,9
105179,09-Feb-12,1,283,414,9
105180,09-Feb-12,1,78,257,9
105181,09-Feb-12,1,246,1409,12
105182,09-Feb-12,1,108,1073,9
105183,09-Feb-12,1,91,680,9
105184,09-Feb-12,2,306,1639,12
105185,09-Feb-12,1,210,708,12
105186,09-Feb-12,2,307,844,9
105187,09-Feb-12,1,26,139,9
105188,09-Feb-12,1,78,667,9
105189,09-Feb-12,1,14,1660,9
105190,09-Feb-12,2,306,191,24
105191,09-Feb-12,4,309,1269,12
105192,09-Feb-12,4,309,259,12
105193,09-Feb-12,1,79,184,9
105194,09-Feb-12,1,82,1633,9
105195,09-Feb-12,4,310,2517,180
105196,09-Feb-12,4,310,398,9
105197,09-Feb-12,2,307,1623,9
105198,09-Feb-12,1,201,1226,12
105199,09-Feb-12,1,138,1357,9
105200,09-Feb-12,1,265,854,9
105201,09-Feb-12,4,309,218,12
105202,09-Feb-12,2,307,1413,18
105203,09-Feb-12,2,306,1246,36
105204,09-Feb-12,3,200,197,18
105205,09-Feb-12,1,27,1048,9
105206,09-Feb-12,1,136,1350,9
105207,09-Feb-12,1,97,361,9
105208,09-Feb-12,1,175,127,9
105209,09-Feb-12,1,166,1329,9
105210,09-Feb-12,1,301,2502,180
105211,09-Feb-12,1,101,767,9
105212,09-Feb-12,1,155,407,9
105213,09-Feb-12,2,307,1070,18
105214,09-Feb-12,1,4,1490,9
105215,09-Feb-12,1,264,1316,9
105216,09-Feb-12,1,185,437,18
105217,09-Feb-12,2,307,210,9
105218,09-Feb-12,1,71,471,9
105219,09-Feb-12,1,165,1378,18
105220,09-Feb-12,1,102,497,9
105221,09-Feb-12,1,108,1381,9
105222,09-Feb-12,1,111,1596,9
105223,09-Feb-12,1,275,1641,9
105224,09-Feb-12,1,48,1365,9
105225,09-Feb-12,1,53,1567,9
105226,09-Feb-12,1,267,751,9
105227,09-Feb-12,1,290,1284,9
105228,09-Feb-12,1,50,921,9
105229,09-Feb-12,2,306,690,12
105230,09-Feb-12,1,89,1389,9
105231,09-Feb-12,4,309,1250,12
105232,09-Feb-12,1,255,654,9
105233,09-Feb-12,1,49,254,9
105234,09-Feb-12,1,66,754,9
105235,09-Feb-12,2,306,1523,12
105236,09-Feb-12,1,38,636,9
105237,09-Feb-12,1,277,1125,9
105238,09-Feb-12,1,287,943,9
105239,09-Feb-12,1,213,279,12
105240,09-Feb-12,1,108,273,9
105241,09-Feb-12,1,231,1273,12
105242,09-Feb-12,1,250,79,12
105243,09-Feb-12,2,307,653,9
105244,09-Feb-12,1,251,1632,9
105245,09-Feb-12,4,308,504,9
105246,09-Feb-12,1,159,837,9
105247,09-Feb-12,1,297,168,9
105248,09-Feb-12,1,224,666,12
105249,09-Feb-12,1,180,632,9
105250,09-Feb-12,1,187,1025,9
105251,09-Feb-12,1,173,1525,9
105252,09-Feb-12,2,307,1231,9
105253,09-Feb-12,1,219,1424,12
105254,09-Feb-12,1,64,586,9
105255,09-Feb-12,1,171,1282,9
105256,09-Feb-12,2,306,1562,24
105257,09-Feb-12,2,306,665,12
105258,09-Feb-12,1,263,792,12
105259,09-Feb-12,1,219,763,12
105260,09-Feb-12,1,295,1438,9
105261,09-Feb-12,1,11,900,9
105262,09-Feb-12,4,308,443,18
105263,09-Feb-12,4,310,1030,9
105264,09-Feb-12,1,283,646,9
105265,09-Feb-12,4,308,851,18
105266,09-Feb-12,4,308,822,18
105267,09-Feb-12,1,192,1330,9
105268,09-Feb-12,1,256,1529,9
105269,09-Feb-12,1,108,1180,9
105270,09-Feb-12,1,13,619,9
105271,09-Feb-12,1,182,1243,9
105272,09-Feb-12,4,309,1026,12
105273,09-Feb-12,1,255,223,9
105274,09-Feb-12,2,199,323,18
105275,09-Feb-12,4,309,596,12
105276,09-Feb-12,4,309,508,12
105277,09-Feb-12,1,83,799,9
105278,09-Feb-12,2,306,149,12
105279,09-Feb-12,3,200,812,18
105280,09-Feb-12,1,161,35,9
105281,09-Feb-12,1,78,385,9
105282,09-Feb-12,2,306,1590,12
105283,09-Feb-12,4,308,1475,9
105284,09-Feb-12,1,171,1136,9
105285,09-Feb-12,3,200,335,18
105286,09-Feb-12,4,308,881,9
105287,09-Feb-12,1,297,561,9
105288,09-Feb-12,1,37,1424,9
105289,09-Feb-12,1,7,71,9
105290,09-Feb-12,1,175,1132,9
105291,09-Feb-12,1,113,16,9
105292,09-Feb-12,2,307,287,9
105293,09-Feb-12,3,200,327,18
105294,09-Feb-12,1,250,1468,12
105295,09-Feb-12,1,183,49,9
105296,09-Feb-12,1,15,900,9
105297,09-Feb-12,1,246,882,12
105298,09-Feb-12,1,76,1494,9
105299,09-Feb-12,1,76,1110,9
105300,09-Feb-12,1,183,1037,9
105301,09-Feb-12,1,260,1282,9
105302,09-Feb-12,1,285,151,9
105303,09-Feb-12,1,86,2492,180
105304,09-Feb-12,1,237,137,12
105305,09-Feb-12,2,306,897,48
105306,09-Feb-12,2,307,486,18
105307,09-Feb-12,1,104,655,9
105308,09-Feb-12,1,299,472,9
105309,09-Feb-12,1,134,1557,9
105310,09-Feb-12,2,306,1559,12
105311,09-Feb-12,1,272,80,9
105312,09-Feb-12,2,306,251,12
105313,10-Feb-12,1,265,811,9
105314,10-Feb-12,1,153,1213,9
105315,10-Feb-12,2,306,1621,12
105316,10-Feb-12,1,175,521,9
105317,10-Feb-12,1,175,173,9
105318,10-Feb-12,1,66,575,9
105319,10-Feb-12,1,23,1336,9
105320,10-Feb-12,1,298,849,9
105321,10-Feb-12,2,199,1158,9
105322,10-Feb-12,1,301,1356,9
105323,10-Feb-12,1,126,138,9
105324,10-Feb-12,1,160,1090,18
105325,10-Feb-12,3,200,1223,18
105326,10-Feb-12,1,187,1163,9
105327,10-Feb-12,2,306,1074,12
105328,10-Feb-12,1,261,843,9
105329,10-Feb-12,1,298,780,9
105330,10-Feb-12,2,306,17,12
105331,10-Feb-12,1,255,1238,9
105332,10-Feb-12,1,292,1440,9
105333,10-Feb-12,2,307,498,9
105334,10-Feb-12,1,168,1416,9
105335,10-Feb-12,4,309,1354,12
105336,10-Feb-12,1,260,1584,18
105337,10-Feb-12,1,155,1638,9
105338,10-Feb-12,1,6,1069,9
105339,10-Feb-12,4,308,824,9
105340,10-Feb-12,2,199,744,27
105341,10-Feb-12,1,142,449,18
105342,10-Feb-12,2,307,629,9
105343,10-Feb-12,1,2,280,9
105344,10-Feb-12,1,74,1310,9
105345,10-Feb-12,1,253,591,9
105346,10-Feb-12,1,259,1655,9
105347,10-Feb-12,1,104,929,9
105348,10-Feb-12,1,70,722,9
105349,10-Feb-12,3,200,1379,9
105350,10-Feb-12,1,270,480,9
105351,10-Feb-12,4,308,948,9
105352,10-Feb-12,1,75,641,9
105353,10-Feb-12,2,307,224,18
105354,10-Feb-12,4,309,1158,12
105355,10-Feb-12,2,307,951,27
105356,10-Feb-12,1,141,1322,9
105357,10-Feb-12,3,200,637,9
105358,10-Feb-12,3,200,553,9
105359,10-Feb-12,1,68,787,9
105360,10-Feb-12,2,306,346,24
105361,10-Feb-12,4,310,1254,18
105362,10-Feb-12,1,66,1426,9
105363,10-Feb-12,1,248,389,12
105364,10-Feb-12,2,306,430,24
105365,10-Feb-12,2,199,1461,18
105366,10-Feb-12,1,251,399,9
105367,10-Feb-12,1,264,1282,9
105368,10-Feb-12,3,200,413,18
105369,10-Feb-12,1,267,8,9
105370,10-Feb-12,2,199,1237,9
105371,10-Feb-12,1,46,719,9
105372,10-Feb-12,1,114,1153,9
105373,10-Feb-12,4,309,222,12
105374,10-Feb-12,1,62,1056,9
105375,10-Feb-12,1,4,94,9
105376,10-Feb-12,1,241,997,12
105377,10-Feb-12,4,310,1297,9
105378,10-Feb-12,2,307,696,9
105379,10-Feb-12,1,215,573,12
105380,10-Feb-12,3,200,1440,9
105381,10-Feb-12,1,24,1352,9
105382,10-Feb-12,1,194,1582,9
105383,10-Feb-12,2,199,1244,9
105384,10-Feb-12,1,211,1613,12
105385,10-Feb-12,2,306,812,24
105386,10-Feb-12,4,309,329,24
105387,10-Feb-12,1,100,1328,9
105388,10-Feb-12,1,192,779,9
105389,10-Feb-12,1,84,898,9
105390,10-Feb-12,1,185,1308,9
105391,10-Feb-12,2,307,1255,9
105392,10-Feb-12,1,29,1253,9
105393,10-Feb-12,1,270,1547,9
105394,10-Feb-12,1,167,744,9
105395,10-Feb-12,1,73,849,9
105396,10-Feb-12,1,253,1652,9
105397,10-Feb-12,2,199,342,9
105398,10-Feb-12,2,199,290,9
105399,10-Feb-12,1,37,3,9
105400,10-Feb-12,4,310,1524,9
105401,10-Feb-12,1,261,317,9
105402,10-Feb-12,1,102,632,9
105403,10-Feb-12,2,306,1127,12
105404,10-Feb-12,1,214,1159,12
105405,10-Feb-12,1,214,1478,12
105406,10-Feb-12,3,200,303,18
105407,10-Feb-12,1,27,823,9
105408,10-Feb-12,1,193,598,9
105409,10-Feb-12,1,42,1013,9
105410,10-Feb-12,1,298,1623,9
105411,10-Feb-12,1,104,561,9
105412,10-Feb-12,1,107,1435,9
105413,10-Feb-12,2,306,1564,12
105414,10-Feb-12,1,68,1238,9
105415,10-Feb-12,1,109,286,9
105416,10-Feb-12,2,306,341,12
105417,10-Feb-12,1,72,1187,9
105418,10-Feb-12,1,285,939,9
105419,10-Feb-12,1,123,1380,9
105420,10-Feb-12,1,188,484,9
105421,10-Feb-12,2,307,1376,9
105422,10-Feb-12,1,150,962,9
105423,10-Feb-12,1,244,1181,12
105424,10-Feb-12,2,199,1553,18
105425,10-Feb-12,2,199,380,9
105426,10-Feb-12,1,234,1014,12
105427,10-Feb-12,2,199,727,9
105428,10-Feb-12,4,308,1028,18
105429,10-Feb-12,4,309,1015,12
105430,10-Feb-12,3,200,1418,27
105431,10-Feb-12,1,194,135,9
105432,10-Feb-12,1,79,523,9
105433,10-Feb-12,1,236,1422,12
105434,10-Feb-12,1,54,908,9
105435,10-Feb-12,1,281,1251,9
105436,10-Feb-12,1,46,1059,9
105437,10-Feb-12,2,307,998,9
105438,10-Feb-12,1,81,965,9
105439,10-Feb-12,1,172,421,18
105440,10-Feb-12,3,200,1193,9
105441,10-Feb-12,1,295,725,9
105442,10-Feb-12,2,307,1008,9
105443,10-Feb-12,1,138,150,9
105444,10-Feb-12,1,260,815,9
105445,10-Feb-12,1,252,648,9
105446,10-Feb-12,1,154,1218,9
105447,10-Feb-12,1,267,665,9
105448,10-Feb-12,1,218,1207,12
105449,10-Feb-12,1,285,920,9
105450,10-Feb-12,1,96,1440,9
105451,10-Feb-12,1,244,382,12
105452,10-Feb-12,1,277,586,9
105453,10-Feb-12,4,310,1302,9
105454,10-Feb-12,1,113,1381,9
105455,10-Feb-12,1,269,757,9
105456,10-Feb-12,1,152,247,9
105457,10-Feb-12,1,158,616,9
105458,10-Feb-12,1,230,898,12
105459,10-Feb-12,1,82,898,9
105460,10-Feb-12,3,200,482,18
105461,10-Feb-12,4,310,409,18
105462,10-Feb-12,1,156,1345,9
105463,10-Feb-12,1,83,1593,9
105464,10-Feb-12,3,200,958,9
105465,10-Feb-12,1,220,1147,12
105466,10-Feb-12,1,187,1454,9
105467,10-Feb-12,4,308,511,9
105468,10-Feb-12,1,300,802,9
105469,10-Feb-12,1,58,1564,9
105470,10-Feb-12,4,309,1488,24
105471,10-Feb-12,1,114,57,9
105472,10-Feb-12,1,62,414,9
105473,10-Feb-12,2,199,1647,9
105474,10-Feb-12,1,86,1024,9
105475,10-Feb-12,1,149,315,9
105476,10-Feb-12,4,308,385,18
105477,10-Feb-12,1,132,285,9
105478,10-Feb-12,1,26,313,9
105479,10-Feb-12,1,292,1609,9
105480,10-Feb-12,1,302,1025,9
105481,10-Feb-12,1,240,620,12
105482,10-Feb-12,4,310,255,9
105483,10-Feb-12,1,3,1042,9
105484,10-Feb-12,3,200,1607,9
105485,10-Feb-12,2,199,315,9
105486,10-Feb-12,3,200,1307,9
105487,10-Feb-12,1,94,405,9
105488,10-Feb-12,1,267,684,9
105489,10-Feb-12,1,101,1327,9
105490,10-Feb-12,3,200,1165,9
105491,10-Feb-12,1,282,1365,9
105492,10-Feb-12,2,307,539,9
105493,10-Feb-12,4,308,1406,9
105494,10-Feb-12,4,310,1056,9
105495,10-Feb-12,1,126,934,9
105496,10-Feb-12,1,110,366,9
105497,10-Feb-12,1,233,1426,12
105498,10-Feb-12,1,283,1189,9
105499,10-Feb-12,1,242,1487,12
105500,10-Feb-12,1,83,813,9
105501,10-Feb-12,4,308,785,27
105502,10-Feb-12,1,231,1207,12
105503,10-Feb-12,1,167,1158,9
105504,10-Feb-12,1,15,720,9
105505,10-Feb-12,2,307,52,9
105506,10-Feb-12,1,32,558,9
105507,11-Feb-12,1,264,822,9
105508,11-Feb-12,2,307,652,9
105509,11-Feb-12,1,99,2509,180
105510,11-Feb-12,4,309,1532,12
105511,11-Feb-12,1,275,1396,9
105512,11-Feb-12,4,310,14,9
105513,11-Feb-12,4,309,1042,12
105514,11-Feb-12,3,200,1306,9
105515,11-Feb-12,4,308,890,18
105516,11-Feb-12,2,199,1072,18
105517,11-Feb-12,4,308,1347,18
105518,11-Feb-12,1,269,169,9
105519,11-Feb-12,1,59,1549,9
105520,11-Feb-12,4,308,413,9
105521,11-Feb-12,2,307,1466,9
105522,11-Feb-12,2,199,502,9
105523,11-Feb-12,4,309,1211,24
105524,11-Feb-12,2,306,1006,36
105525,11-Feb-12,1,94,151,9
105526,11-Feb-12,2,307,806,18
105527,11-Feb-12,4,310,60,9
105528,11-Feb-12,4,309,1222,12
105529,11-Feb-12,1,52,500,9
105530,11-Feb-12,3,200,534,18
105531,11-Feb-12,1,221,1135,12
105532,11-Feb-12,1,147,470,9
105533,11-Feb-12,1,95,9,9
105534,11-Feb-12,1,185,816,9
105535,11-Feb-12,1,83,227,9
105536,11-Feb-12,1,231,507,12
105537,11-Feb-12,3,200,344,9
105538,11-Feb-12,4,309,181,12
105539,11-Feb-12,1,278,1443,9
105540,11-Feb-12,2,307,336,9
105541,11-Feb-12,1,301,1622,9
105542,11-Feb-12,1,203,1136,12
105543,11-Feb-12,3,200,1215,9
105544,11-Feb-12,4,308,1415,9
105545,11-Feb-12,1,209,1256,12
105546,11-Feb-12,1,264,1362,9
105547,11-Feb-12,1,130,972,9
105548,11-Feb-12,1,41,457,18
105549,11-Feb-12,2,307,898,9
105550,11-Feb-12,1,236,1192,12
105551,11-Feb-12,1,236,281,12
105552,11-Feb-12,1,41,903,9
105553,11-Feb-12,2,307,363,27
105554,11-Feb-12,4,308,931,9
105555,11-Feb-12,4,309,387,12
105556,11-Feb-12,3,200,361,18
105557,11-Feb-12,3,200,470,9
105558,11-Feb-12,1,132,1423,9
105559,11-Feb-12,4,310,940,9
105560,11-Feb-12,1,298,1623,9
105561,11-Feb-12,1,255,2488,180
105562,11-Feb-12,1,252,1515,9
105563,11-Feb-12,1,31,1646,9
105564,11-Feb-12,1,197,953,9
105565,11-Feb-12,1,176,733,9
105566,11-Feb-12,2,307,181,18
105567,11-Feb-12,1,32,1551,9
105568,11-Feb-12,1,147,1328,9
105569,11-Feb-12,1,64,1582,9
105570,11-Feb-12,3,200,744,27
105571,11-Feb-12,1,125,1185,9
105572,11-Feb-12,1,127,131,9
105573,11-Feb-12,2,306,661,12
105574,11-Feb-12,1,49,487,9
105575,11-Feb-12,2,307,1209,9
105576,11-Feb-12,4,310,281,9
105577,11-Feb-12,4,309,978,12
105578,11-Feb-12,4,308,50,9
105579,11-Feb-12,3,200,1140,9
105580,11-Feb-12,1,301,1215,9
105581,11-Feb-12,1,222,125,12
105582,11-Feb-12,2,306,258,12
105583,11-Feb-12,4,309,1445,12
105584,11-Feb-12,1,152,448,18
105585,11-Feb-12,1,110,1334,9
105586,11-Feb-12,1,68,960,9
105587,11-Feb-12,1,3,662,9
105588,11-Feb-12,2,307,135,9
105589,11-Feb-12,1,155,347,9
105590,11-Feb-12,4,308,434,18
105591,11-Feb-12,1,252,931,9
105592,11-Feb-12,2,199,1526,9
105593,11-Feb-12,1,22,95,9
105594,11-Feb-12,1,192,546,9
105595,11-Feb-12,2,199,322,27
105596,11-Feb-12,3,200,313,27
105597,11-Feb-12,1,218,377,12
105598,11-Feb-12,1,74,655,9
105599,11-Feb-12,1,234,377,12
105600,11-Feb-12,1,260,335,9
105601,11-Feb-12,1,255,516,9
105602,11-Feb-12,3,200,728,9
105603,11-Feb-12,3,200,1489,9
105604,11-Feb-12,1,95,534,18
105605,11-Feb-12,2,307,890,9
105606,11-Feb-12,3,200,317,18
105607,11-Feb-12,1,251,511,9
105608,11-Feb-12,1,3,327,9
105609,11-Feb-12,1,104,1515,9
105610,11-Feb-12,2,199,842,18
105611,11-Feb-12,2,306,1009,12
105612,11-Feb-12,1,166,1469,9
105613,11-Feb-12,1,195,1222,9
105614,11-Feb-12,2,199,677,18
105615,11-Feb-12,2,306,2502,240
105616,11-Feb-12,1,291,323,9
105617,11-Feb-12,4,309,594,12
105618,11-Feb-12,1,181,360,9
105619,11-Feb-12,3,200,436,18
105620,11-Feb-12,2,307,1465,9
105621,11-Feb-12,3,200,397,9
105622,11-Feb-12,1,246,2504,240
105623,11-Feb-12,3,200,1456,27
105624,11-Feb-12,1,22,1220,9
105625,11-Feb-12,2,306,598,24
105626,11-Feb-12,1,252,1552,9
105627,11-Feb-12,3,200,498,9
105628,11-Feb-12,1,238,690,12
105629,11-Feb-12,3,200,2491,360
105630,11-Feb-12,1,187,1055,9
105631,11-Feb-12,1,267,1237,9
105632,11-Feb-12,1,43,964,9
105633,11-Feb-12,3,200,37,9
105634,11-Feb-12,1,44,541,9
105635,11-Feb-12,2,199,921,9
105636,11-Feb-12,1,246,1310,12
105637,11-Feb-12,1,288,1637,9
105638,11-Feb-12,4,309,726,36
105639,11-Feb-12,1,58,449,18
105640,11-Feb-12,1,259,1284,9
105641,11-Feb-12,4,308,747,9
105642,11-Feb-12,1,34,959,9
105643,11-Feb-12,1,64,119,9
105644,11-Feb-12,1,2,208,9
105645,11-Feb-12,2,199,1458,9
105646,11-Feb-12,1,304,1166,12
105647,11-Feb-12,1,78,1529,9
105648,11-Feb-12,1,88,951,9
105649,11-Feb-12,1,282,1297,9
105650,11-Feb-12,2,306,919,12
105651,11-Feb-12,1,85,802,9
105652,11-Feb-12,1,201,993,12
105653,11-Feb-12,1,107,40,9
105654,11-Feb-12,1,237,2506,240
105655,11-Feb-12,1,80,439,18
105656,11-Feb-12,1,29,551,9
105657,11-Feb-12,1,110,136,9
105658,11-Feb-12,1,303,1115,12
105659,11-Feb-12,4,310,11,18
105660,11-Feb-12,1,259,1187,9
105661,11-Feb-12,2,306,95,12
105662,11-Feb-12,4,309,288,12
105663,11-Feb-12,4,309,349,12
105664,11-Feb-12,2,307,989,9
105665,11-Feb-12,1,161,282,9
105666,11-Feb-12,1,83,704,9
105667,11-Feb-12,1,150,1649,9
105668,11-Feb-12,1,289,116,9
105669,11-Feb-12,2,199,2489,180
105670,11-Feb-12,1,224,2491,240
105671,11-Feb-12,1,236,764,12
105672,11-Feb-12,1,12,1223,9
105673,11-Feb-12,1,232,1142,12
105674,11-Feb-12,1,37,590,9
105675,11-Feb-12,1,212,454,24
105676,11-Feb-12,2,199,784,9
105677,11-Feb-12,2,306,1285,12
105678,11-Feb-12,1,8,217,9
105679,11-Feb-12,2,306,889,12
105680,11-Feb-12,1,276,415,9
105681,11-Feb-12,1,181,960,9
105682,11-Feb-12,2,199,1551,9
105683,11-Feb-12,4,308,737,9
105684,11-Feb-12,2,307,725,18
105685,11-Feb-12,1,139,151,9
105686,11-Feb-12,1,168,2493,180
105687,11-Feb-12,1,102,1635,9
105688,11-Feb-12,1,138,394,9
105689,11-Feb-12,1,171,1147,9
105690,11-Feb-12,1,245,750,12
105691,11-Feb-12,3,200,1483,9
105692,11-Feb-12,2,199,905,9
105693,11-Feb-12,1,239,1466,12
105694,11-Feb-12,1,213,447,24
105695,11-Feb-12,2,199,661,9
105696,11-Feb-12,1,192,1021,9
105697,11-Feb-12,1,254,932,9
105698,11-Feb-12,1,256,1036,9
105699,11-Feb-12,1,117,424,18
105700,11-Feb-12,1,167,1225,9
105701,11-Feb-12,4,308,1207,18
105702,12-Feb-12,2,307,1152,18
105703,12-Feb-12,1,298,221,9
105704,12-Feb-12,1,117,10,9
105705,12-Feb-12,1,136,190,9
105706,12-Feb-12,1,132,1635,9
105707,12-Feb-12,4,309,655,12
105708,12-Feb-12,1,2,640,9
105709,12-Feb-12,1,29,1318,9
105710,12-Feb-12,1,293,325,9
105711,12-Feb-12,2,199,1184,9
105712,12-Feb-12,1,64,1229,9
105713,12-Feb-12,2,199,783,9
105714,12-Feb-12,4,309,2489,240
105715,12-Feb-12,1,13,568,9
105716,12-Feb-12,1,281,702,9
105717,12-Feb-12,4,308,929,9
105718,12-Feb-12,1,88,1110,9
105719,12-Feb-12,3,200,1086,9
105720,12-Feb-12,1,275,1191,9
105721,12-Feb-12,1,169,201,9
105722,12-Feb-12,4,310,1091,9
105723,12-Feb-12,1,164,1369,9
105724,12-Feb-12,1,303,1349,12
105725,12-Feb-12,1,176,751,9
105726,12-Feb-12,1,53,578,9
105727,12-Feb-12,4,309,1601,36
105728,12-Feb-12,3,200,1498,18
105729,12-Feb-12,1,246,34,12
105730,12-Feb-12,1,198,243,9
105731,12-Feb-12,4,308,654,9
105732,12-Feb-12,3,200,814,27
105733,12-Feb-12,1,297,335,9
105734,12-Feb-12,1,254,242,9
105735,12-Feb-12,3,200,80,9
105736,12-Feb-12,1,83,1487,9
105737,12-Feb-12,4,308,228,18
105738,12-Feb-12,1,268,1298,9
105739,12-Feb-12,1,208,1405,12
105740,12-Feb-12,2,306,978,12
105741,12-Feb-12,4,310,863,9
105742,12-Feb-12,4,308,574,9
105743,12-Feb-12,4,309,1296,36
105744,12-Feb-12,1,174,785,9
105745,12-Feb-12,2,306,962,12
105746,12-Feb-12,4,308,1605,18
105747,12-Feb-12,1,26,897,9
105748,12-Feb-12,1,82,942,9
105749,12-Feb-12,3,200,1458,9
105750,12-Feb-12,1,193,2506,180
105751,12-Feb-12,1,95,432,18
105752,12-Feb-12,1,210,1500,12
105753,12-Feb-12,4,309,1474,12
105754,12-Feb-12,1,103,719,9
105755,12-Feb-12,1,87,700,9
105756,12-Feb-12,1,88,713,9
105757,12-Feb-12,2,307,752,18
105758,12-Feb-12,1,195,1226,9
105759,12-Feb-12,2,199,2491,180
105760,12-Feb-12,1,39,562,9
105761,12-Feb-12,1,22,494,9
105762,12-Feb-12,3,200,227,9
105763,12-Feb-12,1,255,1464,9
105764,12-Feb-12,1,233,233,12
105765,12-Feb-12,1,289,1232,9
105766,12-Feb-12,1,9,1124,9
105767,12-Feb-12,1,231,1164,12
105768,12-Feb-12,1,180,794,9
105769,12-Feb-12,1,176,332,9
105770,12-Feb-12,1,99,70,9
105771,12-Feb-12,4,308,816,9
105772,12-Feb-12,2,307,1489,18
105773,12-Feb-12,1,54,870,9
105774,12-Feb-12,2,306,498,12
105775,12-Feb-12,1,153,297,9
105776,12-Feb-12,1,20,1402,9
105777,12-Feb-12,1,162,964,9
105778,12-Feb-12,3,200,772,9
105779,12-Feb-12,4,309,1630,12
105780,12-Feb-12,4,308,430,18
105781,12-Feb-12,1,112,1034,9
105782,12-Feb-12,1,151,303,9
105783,12-Feb-12,1,51,865,9
105784,12-Feb-12,1,291,560,9
105785,12-Feb-12,1,31,401,9
105786,12-Feb-12,1,50,1289,9
105787,12-Feb-12,4,308,1514,9
105788,12-Feb-12,1,234,1021,12
105789,12-Feb-12,2,306,206,12
105790,12-Feb-12,1,77,1421,9
105791,12-Feb-12,1,183,990,9
105792,12-Feb-12,1,204,197,12
105793,12-Feb-12,1,87,1064,9
