Customer ID,Recency,Frequency,Monetary,Cluster
13105.0,435,1,72.0,Bronze
13106.0,132,2,603.46,Bronze
13107.0,43,9,5253.07,Bronze
13108.0,372,2,1098.52,Bronze
13109.0,59,3,1134.03,Bronze
13110.0,30,12,2957.47,Bronze
13111.0,718,1,321.88,Bronze
13112.0,540,1,20.6,Bronze
13113.0,0,37,18625.73,Bronze
13114.0,730,1,234.38,Bronze
13115.0,11,10,5494.7,Bronze
13116.0,137,1,501.14,Bronze
13117.0,21,18,2643.81,Bronze
13118.0,19,9,2415.41,Bronze
13119.0,668,1,134.9,Bronze
13120.0,238,1,30.6,Bronze
13121.0,268,1,283.73,Bronze
13122.0,93,2,922.39,Bronze
13123.0,472,2,506.75,Bronze
13124.0,89,4,4782.45,Bronze
13125.0,523,1,158.57,Bronze
13126.0,4,13,3998.25,Bronze
13127.0,77,1,259.17,Bronze
13128.0,630,1,263.5,Bronze
13129.0,451,2,233.25,Bronze
13130.0,93,1,64.0,Bronze
13131.0,22,7,3313.77,Bronze
13132.0,261,1,77.3,Bronze
13133.0,273,3,200.45,Bronze
13134.0,85,6,2475.23,Bronze
13135.0,196,2,3371.45,Bronze
13136.0,55,13,6274.56,Bronze
13137.0,10,16,7712.7,Bronze
13138.0,21,7,1467.24,Bronze
13139.0,15,8,8202.98,Bronze
13140.0,107,5,1215.68,Bronze
13141.0,84,17,7668.58,Bronze
13142.0,18,1,307.09,Bronze
13143.0,584,1,405.1,Bronze
13144.0,332,2,135.35,Bronze
13145.0,39,7,1423.52,Bronze
13146.0,25,1,228.91,Bronze
13147.0,9,4,712.8,Bronze
13148.0,28,26,8621.81,Bronze
13149.0,13,4,1676.06,Bronze
13150.0,483,3,449.97,Bronze
13151.0,295,3,2580.74,Bronze
13152.0,416,7,2146.38,Bronze
13153.0,5,1,486.22,Bronze
13154.0,398,3,1624.84,Bronze
13155.0,32,6,1750.18,Bronze
13156.0,384,3,1586.54,Bronze
13157.0,48,9,5687.36,Bronze
13158.0,94,5,1508.18,Bronze
13159.0,8,4,1437.85,Bronze
13160.0,21,1,91.8,Bronze
13161.0,312,2,478.88,Bronze
13162.0,121,16,9275.49,Bronze
13163.0,609,1,17.65,Bronze
13164.0,568,2,372.2,Bronze
13165.0,45,3,1451.16,Bronze
13166.0,282,2,884.18,Bronze
13167.0,18,5,1125.15,Bronze
13168.0,35,5,1875.31,Bronze
13169.0,63,3,840.08,Bronze
13170.0,26,1,116.01,Bronze
13171.0,21,3,468.41,Bronze
13172.0,399,1,69.6,Bronze
13173.0,3,11,2639.35,Bronze
13174.0,15,12,9494.84,Bronze
13175.0,581,2,831.45,Bronze
13176.0,45,1,492.84,Bronze
13177.0,64,2,512.2,Bronze
13178.0,25,21,14059.19,Bronze
13179.0,618,1,572.31,Bronze
13180.0,606,1,86.1,Bronze
13181.0,380,1,359.69,Bronze
13182.0,44,1,121.18,Bronze
13183.0,7,15,7036.18,Bronze
13184.0,14,10,1701.29,Bronze
13185.0,267,1,71.4,Bronze
13186.0,39,3,1575.89,Bronze
13187.0,336,4,367.01,Bronze
13188.0,10,1,114.6,Bronze
13189.0,18,2,260.68,Bronze
13190.0,543,3,570.66,Bronze
13191.0,657,1,164.69,Bronze
13192.0,94,6,2558.58,Bronze
13193.0,60,1,117.88,Bronze
13194.0,135,2,472.78,Bronze
13195.0,413,1,172.38,Bronze
13196.0,10,7,3068.84,Bronze
13197.0,609,1,373.01,Bronze
13198.0,9,8,4974.23,Bronze
13199.0,3,67,16432.89,Bronze
13200.0,18,4,870.09,Bronze
13201.0,501,4,1240.61,Bronze
13202.0,393,7,1580.3,Bronze
13203.0,9,10,2648.25,Bronze
13204.0,730,1,966.66,Bronze
13205.0,442,1,2803.2,Bronze
13206.0,399,13,8377.32,Bronze
13207.0,14,4,535.86,Bronze
13208.0,58,9,1988.5,Bronze
13209.0,29,13,8509.51,Bronze
13210.0,93,1,353.48,Bronze
13211.0,9,10,2729.32,Bronze
13212.0,19,3,788.08,Bronze
13213.0,56,11,3851.52,Bronze
13214.0,417,7,3264.23,Bronze
13215.0,401,1,81.6,Bronze
13216.0,267,1,333.74,Bronze
13217.0,121,4,666.48,Bronze
13218.0,126,1,62.64,Bronze
13219.0,617,1,76.23,Bronze
13220.0,77,5,1336.09,Bronze
13221.0,239,2,847.41,Bronze
13222.0,576,1,88.5,Bronze
13223.0,199,6,969.12,Bronze
13224.0,59,2,2155.95,Bronze
13225.0,2,16,16260.07,Bronze
13226.0,272,2,312.46,Bronze
13227.0,201,1,257.7,Bronze
13228.0,80,1,358.0,Bronze
13229.0,225,1,160.95,Bronze
13230.0,3,30,6360.78,Bronze
13232.0,12,7,1357.6,Bronze
13233.0,73,4,1176.46,Bronze
13234.0,672,2,356.95,Bronze
13235.0,211,1,1031.07,Bronze
13236.0,24,2,744.85,Bronze
13237.0,387,1,643.0,Bronze
13238.0,16,6,1006.63,Bronze
13239.0,261,5,1594.69,Bronze
13240.0,95,8,1738.52,Bronze
13241.0,411,1,115.58,Bronze
13242.0,111,7,699.4,Bronze
13243.0,202,5,1278.04,Bronze
13244.0,92,1,121.74,Bronze
13245.0,50,2,989.22,Bronze
13246.0,17,11,3387.43,Bronze
13247.0,17,4,501.12,Bronze
13248.0,124,2,465.68,Bronze
13249.0,91,9,1608.93,Bronze
13250.0,460,2,256.04,Bronze
13251.0,401,1,252.68,Bronze
13252.0,393,2,399.3,Bronze
13253.0,156,4,2951.11,Bronze
13254.0,375,1,51.41,Bronze
13255.0,8,3,904.46,Bronze
13257.0,435,1,149.75,Bronze
13258.0,11,5,1035.18,Bronze
13259.0,61,9,1433.38,Bronze
13260.0,60,1,557.62,Bronze
13261.0,268,2,944.1,Bronze
13262.0,262,3,573.45,Bronze
13263.0,0,39,8704.69,Bronze
13264.0,442,1,722.56,Bronze
13265.0,52,5,2107.66,Bronze
13266.0,10,19,6135.04,Bronze
13267.0,2,36,9758.26,Bronze
13268.0,17,11,3214.69,Bronze
13269.0,0,28,8891.7,Bronze
13270.0,365,1,1180.0,Bronze
13271.0,36,1,217.38,Bronze
13272.0,30,2,276.56,Bronze
13273.0,112,1,138.98,Bronze
13274.0,408,1,360.85,Bronze
13275.0,383,2,241.66,Bronze
13276.0,63,5,1939.26,Bronze
13277.0,15,7,523.3,Bronze
13278.0,40,4,1435.85,Bronze
13279.0,77,1,137.75,Bronze
13280.0,121,7,2322.63,Bronze
13281.0,438,1,350.85,Bronze
13282.0,17,4,1313.19,Bronze
13283.0,59,4,373.36,Bronze
13284.0,330,1,201.19,Bronze
13285.0,22,6,3364.59,Bronze
13286.0,599,1,734.91,Bronze
13287.0,602,3,781.59,Bronze
13288.0,442,5,927.61,Bronze
13289.0,723,1,307.95,Bronze
13290.0,437,1,208.63,Bronze
13291.0,155,11,3320.84,Bronze
13292.0,38,5,994.51,Bronze
13293.0,391,6,1192.94,Bronze
13294.0,189,3,1689.53,Bronze
13295.0,359,4,1101.97,Bronze
13296.0,136,6,792.51,Bronze
13297.0,7,7,4368.62,Bronze
13298.0,0,1,360.0,Bronze
13299.0,267,3,1218.7,Bronze
13300.0,168,3,1285.51,Bronze
13301.0,103,4,618.09,Bronze
13302.0,154,2,159.2,Bronze
13303.0,399,1,61.72,Bronze
13304.0,350,4,1217.99,Bronze
13305.0,3,16,3754.71,Bronze
13306.0,429,1,53.65,Bronze
13307.0,119,3,273.34,Bronze
13308.0,22,4,1670.37,Bronze
13309.0,6,6,1706.37,Bronze
13310.0,27,5,1541.2,Bronze
13311.0,3,2,598.57,Bronze
13312.0,450,1,124.75,Bronze
13313.0,21,12,3445.32,Bronze
13314.0,1,3,775.94,Bronze
13315.0,688,1,310.26,Bronze
13316.0,36,10,13191.57,Bronze
13317.0,65,19,6486.091,Bronze
13318.0,0,3,640.76,Bronze
13319.0,4,58,22082.5,Silver
13320.0,77,6,2228.1,Bronze
13321.0,71,2,567.36,Bronze
13322.0,16,1,199.48,Bronze
13323.0,2,5,787.85,Bronze
13324.0,35,18,10513.47,Bronze
13325.0,81,1,675.3,Bronze
13326.0,431,1,281.76,Bronze
13327.0,38,20,9879.48,Bronze
13328.0,315,1,1308.48,Bronze
13329.0,31,8,5112.97,Bronze
13330.0,92,6,2806.18,Bronze
13331.0,401,1,262.4,Bronze
13332.0,13,1,350.9,Bronze
13333.0,410,3,1015.74,Bronze
13334.0,81,5,6263.75,Bronze
13336.0,76,1,795.12,Bronze
13337.0,545,1,1575.26,Bronze
13338.0,157,4,2445.62,Bronze
13339.0,200,1,860.12,Bronze
13340.0,44,12,22100.56,Silver
13341.0,260,1,775.85,Bronze
13343.0,177,1,353.43,Bronze
13344.0,67,3,2543.72,Bronze
13345.0,287,1,389.5,Bronze
13346.0,462,6,299.4,Bronze
13347.0,69,1,341.36,Bronze
13348.0,63,1,233.76,Bronze
13349.0,10,1,247.32,Bronze
13350.0,15,2,979.12,Bronze
13351.0,65,1,373.94,Bronze
13352.0,59,1,397.98,Bronze
13354.0,70,1,743.53,Bronze
13355.0,121,1,674.7,Bronze
13356.0,79,1,768.24,Bronze
13357.0,256,5,3838.36,Bronze
13358.0,268,1,439.03,Bronze
13359.0,63,2,1043.31,Bronze
13360.0,431,4,1553.65,Bronze
13361.0,471,2,1450.5,Bronze
13362.0,8,7,5394.07,Bronze
13363.0,17,3,1723.86,Bronze
13364.0,70,1,134.96,Bronze
13365.0,33,2,2225.37,Bronze
13366.0,49,1,56.16,Bronze
13367.0,431,1,510.2,Bronze
13368.0,256,4,1121.5,Bronze
13369.0,365,1,616.56,Bronze
13370.0,371,1,1509.74,Bronze
13371.0,504,2,2297.66,Bronze
13372.0,89,1,378.64,Bronze
13373.0,60,6,7587.19,Bronze
13374.0,414,2,422.8,Bronze
13375.0,88,2,1792.23,Bronze
13376.0,98,3,1019.76,Bronze
13377.0,396,2,1552.88,Bronze
13379.0,25,3,572.56,Bronze
13380.0,432,1,62.4,Bronze
13381.0,31,12,8224.37,Bronze
13382.0,280,5,1387.58,Bronze
13383.0,543,1,305.28,Bronze
13384.0,30,11,6680.83,Bronze
13385.0,329,1,534.57,Bronze
13386.0,413,2,835.46,Bronze
13387.0,416,1,189.44,Bronze
13388.0,130,3,1185.65,Bronze
13389.0,10,3,797.96,Bronze
13390.0,74,1,544.08,Bronze
13391.0,203,1,59.8,Bronze
13392.0,676,1,91.14,Bronze
13393.0,583,4,1131.45,Bronze
13394.0,1,19,6621.7,Bronze
13395.0,184,3,1180.23,Bronze
13396.0,28,2,1360.99,Bronze
13397.0,72,10,3191.87,Bronze
13398.0,191,2,670.34,Bronze
13399.0,463,3,275.4,Bronze
13400.0,582,1,310.83,Bronze
13402.0,126,4,1535.13,Bronze
13403.0,17,3,229.5,Bronze
13404.0,0,2,252.49,Bronze
13405.0,73,6,1213.811,Bronze
13406.0,426,2,568.92,Bronze
13407.0,578,3,2244.7,Bronze
13408.0,1,106,51733.46,Silver
13410.0,23,9,2201.96,Bronze
13411.0,106,1,213.55,Bronze
13412.0,619,1,487.35,Bronze
13413.0,639,6,429.44,Bronze
13414.0,133,6,2494.14,Bronze
13415.0,472,4,800.67,Bronze
13416.0,43,3,940.8,Bronze
13417.0,4,6,1669.49,Bronze
13418.0,11,31,12233.6,Bronze
13419.0,63,1,221.06,Bronze
13420.0,149,2,159.85,Bronze
13421.0,39,8,4103.12,Bronze
13422.0,63,1,2626.3,Bronze
13423.0,428,1,217.03,Bronze
13424.0,449,1,572.77,Bronze
13425.0,107,5,3403.63,Bronze
13426.0,0,22,8167.38,Bronze
13427.0,18,6,1006.53,Bronze
13428.0,9,3,499.98,Bronze
13429.0,10,4,1006.8,Bronze
13430.0,18,2,679.45,Bronze
13431.0,66,8,3316.24,Bronze
13432.0,570,2,439.1,Bronze
13433.0,500,4,658.32,Bronze
13434.0,73,5,1666.86,Bronze
13435.0,4,9,4475.23,Bronze
13436.0,1,1,196.89,Bronze
13437.0,13,7,3408.06,Bronze
13438.0,546,1,46.5,Bronze
13439.0,254,3,986.61,Bronze
13440.0,422,7,1295.25,Bronze
13441.0,91,2,720.9,Bronze
13442.0,666,3,419.87,Bronze
13443.0,448,6,1280.16,Bronze
13444.0,373,2,631.68,Bronze
13445.0,625,1,241.9,Bronze
13446.0,429,11,3881.89,Bronze
13447.0,22,3,1129.14,Bronze
13448.0,16,13,9240.87,Bronze
13449.0,23,1,291.88,Bronze
13450.0,26,13,4120.04,Bronze
13451.0,25,11,7190.92,Bronze
13452.0,258,3,729.8,Bronze
13453.0,165,3,781.69,Bronze
13454.0,640,1,219.87,Bronze
13455.0,24,6,2905.93,Bronze
13456.0,17,6,1766.72,Bronze
13457.0,688,2,148.22,Bronze
13458.0,6,16,11959.27,Bronze
13459.0,624,2,1160.41,Bronze
13460.0,28,2,183.44,Bronze
13461.0,38,6,4160.0,Bronze
13462.0,252,5,1153.85,Bronze
13464.0,57,6,3097.64,Bronze
13465.0,445,2,931.12,Bronze
13466.0,183,5,1013.35,Bronze
13467.0,10,2,1083.71,Bronze
13468.0,1,72,13390.51,Bronze
13469.0,652,1,82.4,Bronze
13470.0,98,2,165.0,Bronze
13471.0,0,4,2531.58,Bronze
13472.0,463,2,592.24,Bronze
13473.0,60,8,2657.76,Bronze
13474.0,235,3,663.79,Bronze
13475.0,190,4,1431.78,Bronze
13476.0,178,5,2061.47,Bronze
13477.0,37,11,2834.17,Bronze
13478.0,468,5,2215.78,Bronze
13479.0,200,4,851.37,Bronze
13480.0,416,2,627.82,Bronze
13481.0,45,11,3830.84,Bronze
13482.0,231,2,336.09,Bronze
13483.0,65,1,140.34,Bronze
13484.0,240,3,790.72,Bronze
13485.0,232,11,3019.22,Bronze
13486.0,77,3,1122.41,Bronze
13487.0,57,5,846.87,Bronze
13488.0,16,23,15587.88,Bronze
13489.0,104,4,449.52,Bronze
13490.0,653,1,154.25,Bronze
13491.0,51,27,4566.56,Bronze
13492.0,135,3,1269.84,Bronze
13493.0,274,2,618.63,Bronze
13494.0,311,1,316.26,Bronze
13495.0,7,10,5374.26,Bronze
13496.0,10,2,653.33,Bronze
13497.0,282,6,1320.33,Bronze
13498.0,729,1,327.38,Bronze
13499.0,17,5,1159.11,Bronze
13500.0,22,4,1466.3,Bronze
13501.0,287,3,2885.11,Bronze
13502.0,16,5,780.5,Bronze
13503.0,70,6,1905.39,Bronze
13504.0,63,1,295.93,Bronze
13505.0,72,4,4393.63,Bronze
13506.0,315,5,1639.2,Bronze
13507.0,2,4,2479.16,Bronze
13508.0,243,2,287.05,Bronze
13509.0,8,8,1114.72,Bronze
13510.0,0,11,4558.29,Bronze
13511.0,676,1,282.76,Bronze
13512.0,260,4,713.39,Bronze
13513.0,126,3,824.59,Bronze
13514.0,73,4,815.9,Bronze
13515.0,72,6,1265.82,Bronze
13516.0,20,4,1685.26,Bronze
13517.0,59,3,2128.42,Bronze
13518.0,85,1,659.44,Bronze
13519.0,77,2,343.21,Bronze
13520.0,58,11,6909.4,Bronze
13521.0,0,3,1093.65,Bronze
13522.0,29,1,125.8,Bronze
13523.0,32,6,5101.52,Bronze
13524.0,40,5,680.18,Bronze
13525.0,14,2,628.78,Bronze
13526.0,737,2,1182.0,Bronze
13527.0,33,12,4683.74,Bronze
13529.0,78,2,307.76,Bronze
13530.0,633,1,402.98,Bronze
13531.0,204,6,1738.52,Bronze
13532.0,33,1,210.31,Bronze
13533.0,182,3,270.79,Bronze
13534.0,1,35,7720.9,Bronze
13535.0,402,1,89.5,Bronze
13536.0,0,7,3448.29,Bronze
13537.0,425,2,717.85,Bronze
13538.0,42,12,3112.73,Bronze
13539.0,85,7,1569.36,Bronze
13540.0,466,3,632.39,Bronze
13541.0,426,2,785.25,Bronze
13542.0,376,17,4006.17,Bronze
13543.0,633,2,1439.61,Bronze
13544.0,39,6,829.0,Bronze
13545.0,390,2,374.64,Bronze
13546.0,11,5,1092.14,Bronze
13547.0,407,1,175.53,Bronze
13548.0,95,3,908.99,Bronze
13549.0,25,8,1005.8,Bronze
13550.0,382,1,349.51,Bronze
13551.0,318,2,244.2,Bronze
13552.0,65,22,6978.92,Bronze
13553.0,674,1,517.8,Bronze
13554.0,379,7,1638.28,Bronze
13555.0,73,13,8999.19,Bronze
13556.0,428,2,200.82,Bronze
13557.0,27,13,3032.26,Bronze
13558.0,5,4,605.06,Bronze
13559.0,512,2,990.0,Bronze
13560.0,6,1,174.37,Bronze
13561.0,215,11,1820.72,Bronze
13562.0,81,8,4838.18,Bronze
13563.0,83,2,777.53,Bronze
13564.0,143,37,17249.55,Bronze
13565.0,18,3,414.8,Bronze
13566.0,40,5,1708.12,Bronze
13567.0,427,4,1083.69,Bronze
13568.0,172,1,192.85,Bronze
13569.0,16,4,893.78,Bronze
13570.0,242,1,239.49,Bronze
13571.0,12,26,4546.54,Bronze
13572.0,205,1,1384.25,Bronze
13573.0,49,6,916.47,Bronze
13574.0,410,1,421.25,Bronze
13575.0,22,5,732.07,Bronze
13576.0,9,28,11551.74,Bronze
13577.0,24,11,3489.28,Bronze
13578.0,408,1,147.66,Bronze
13579.0,14,5,1539.04,Bronze
13580.0,405,1,107.75,Bronze
13581.0,308,2,280.53,Bronze
13582.0,389,2,241.68,Bronze
13583.0,155,2,1445.031,Bronze
13584.0,306,3,392.45,Bronze
13585.0,530,3,684.54,Bronze
13586.0,540,1,131.53,Bronze
13587.0,63,4,1673.5,Bronze
13588.0,15,9,2478.95,Bronze
13589.0,14,6,1120.74,Bronze
13590.0,10,18,6349.59,Bronze
13591.0,64,7,2093.94,Bronze
13592.0,35,4,247.96,Bronze
13593.0,107,14,5523.69,Bronze
13594.0,52,2,533.32,Bronze
13595.0,516,3,818.22,Bronze
13596.0,5,2,697.04,Bronze
13597.0,399,2,396.71,Bronze
13598.0,46,5,789.59,Bronze
13599.0,0,33,10167.63,Bronze
13600.0,311,2,518.42,Bronze
13601.0,44,4,1185.14,Bronze
13602.0,64,4,1025.17,Bronze
13603.0,25,1,164.34,Bronze
13604.0,658,1,717.62,Bronze
13605.0,386,2,522.67,Bronze
13606.0,28,3,280.54,Bronze
13607.0,39,2,1078.31,Bronze
13608.0,540,1,236.2,Bronze
13609.0,592,1,167.35,Bronze
13610.0,11,14,2175.88,Bronze
13611.0,88,10,3319.53,Bronze
13612.0,632,1,818.29,Bronze
13613.0,452,5,1039.85,Bronze
13614.0,23,6,2359.19,Bronze
13615.0,318,8,6272.53,Bronze
13616.0,567,2,288.1,Bronze
13617.0,39,8,1278.75,Bronze
13618.0,173,1,177.34,Bronze
13619.0,544,2,231.69,Bronze
13620.0,527,1,112.34,Bronze
13621.0,116,1,213.85,Bronze
13622.0,695,1,658.95,Bronze
13623.0,30,10,2566.49,Bronze
13624.0,387,1,462.08,Bronze
13625.0,596,1,301.26,Bronze
13626.0,252,2,707.04,Bronze
13627.0,58,7,2245.9,Bronze
13628.0,675,1,310.14,Bronze
13629.0,22,19,13370.86,Bronze
13630.0,4,7,2031.78,Bronze
13631.0,99,11,3070.42,Bronze
13632.0,24,8,3648.15,Bronze
13634.0,32,16,5073.47,Bronze
13635.0,67,4,2999.16,Bronze
13636.0,36,5,949.12,Bronze
13637.0,51,3,810.5,Bronze
13638.0,15,1,122.64,Bronze
13639.0,73,2,1346.27,Bronze
13640.0,610,1,405.0,Bronze
13641.0,640,5,1016.47,Bronze
13642.0,215,4,514.72,Bronze
13643.0,30,10,2156.77,Bronze
13644.0,15,4,2624.26,Bronze
13645.0,119,1,252.1,Bronze
13646.0,399,2,326.25,Bronze
13647.0,9,8,3071.68,Bronze
13648.0,399,8,1764.02,Bronze
13649.0,256,6,1678.88,Bronze
13650.0,16,10,3288.0,Bronze
13651.0,34,3,226.85,Bronze
13652.0,45,5,2570.85,Bronze
13653.0,487,1,152.2,Bronze
13654.0,42,11,6308.0,Bronze
13655.0,113,6,2280.51,Bronze
13656.0,164,4,1078.85,Bronze
13657.0,10,2,382.14,Bronze
13658.0,9,9,6025.5,Bronze
13659.0,205,12,4894.88,Bronze
13660.0,399,1,314.59,Bronze
13661.0,602,1,325.24,Bronze
13662.0,85,11,2250.11,Bronze
13663.0,178,5,2047.51,Bronze
13665.0,385,3,1711.66,Bronze
13666.0,59,5,127.9,Bronze
13667.0,148,1,305.02,Bronze
13668.0,2,35,13089.94,Bronze
13669.0,50,3,413.55,Bronze
13670.0,74,1,349.7,Bronze
13671.0,394,1,194.95,Bronze
13672.0,300,3,419.92,Bronze
13673.0,18,2,396.92,Bronze
13674.0,432,1,240.68,Bronze
13675.0,150,2,486.82,Bronze
13676.0,538,2,243.9,Bronze
13677.0,404,2,556.19,Bronze
13678.0,151,1,232.6,Bronze
13679.0,493,3,281.26,Bronze
13680.0,0,12,11435.67,Bronze
13681.0,17,4,827.83,Bronze
13682.0,186,1,59.5,Bronze
13683.0,457,1,258.6,Bronze
13684.0,285,4,596.98,Bronze
13685.0,2,7,3119.44,Bronze
13686.0,182,3,409.04,Bronze
13687.0,437,1,11880.84,Bronze
13688.0,634,1,375.5,Bronze
13689.0,62,2,1259.5,Bronze
13690.0,58,1,172.25,Bronze
13691.0,395,1,212.78,Bronze
13692.0,24,5,3114.4,Bronze
13693.0,373,9,2011.82,Bronze
13694.0,3,143,196482.81,Platinum
13695.0,30,16,2770.73,Bronze
13696.0,421,3,2020.4,Bronze
13697.0,38,1,151.3,Bronze
13698.0,596,2,465.53,Bronze
13699.0,154,2,764.15,Bronze
13700.0,25,13,2613.46,Bronze
13701.0,446,1,161.0,Bronze
13702.0,445,1,135.18,Bronze
13703.0,317,2,425.56,Bronze
13704.0,4,9,2308.06,Bronze
13705.0,7,7,2035.33,Bronze
13706.0,302,2,631.17,Bronze
13707.0,266,5,3365.86,Bronze
13708.0,270,1,296.88,Bronze
13709.0,3,18,7591.75,Bronze
13710.0,31,3,509.52,Bronze
13711.0,218,9,1792.26,Bronze
13712.0,246,2,766.42,Bronze
13713.0,407,3,743.26,Bronze
13714.0,464,1,161.35,Bronze
13715.0,280,17,8483.29,Bronze
13716.0,268,1,138.28,Bronze
13717.0,31,8,1763.3,Bronze
13718.0,245,2,306.55,Bronze
13719.0,14,11,2815.25,Bronze
13720.0,116,4,799.9,Bronze
13721.0,35,2,741.54,Bronze
13722.0,131,10,5635.41,Bronze
13723.0,216,6,1209.2,Bronze
13724.0,636,1,213.01,Bronze
13725.0,49,8,1980.56,Bronze
13726.0,38,2,1079.66,Bronze
13727.0,28,8,1080.05,Bronze
13728.0,36,16,2855.17,Bronze
13729.0,435,3,724.73,Bronze
13730.0,135,2,752.6,Bronze
13731.0,218,2,610.59,Bronze
13732.0,27,1,491.86,Bronze
13733.0,410,2,487.03,Bronze
13734.0,508,4,6701.64,Bronze
13735.0,24,13,9813.22,Bronze
13736.0,4,7,2766.21,Bronze
13737.0,199,1,339.6,Bronze
13738.0,395,1,440.93,Bronze
13739.0,17,2,292.2,Bronze
13740.0,240,5,1597.77,Bronze
13741.0,71,3,668.43,Bronze
13742.0,16,12,3131.02,Bronze
13743.0,2,7,1341.6,Bronze
13744.0,94,2,1156.36,Bronze
13745.0,161,2,777.36,Bronze
13746.0,413,1,176.69,Bronze
13747.0,373,2,249.4,Bronze
13748.0,95,9,2268.35,Bronze
13750.0,53,11,3602.18,Bronze
13751.0,287,1,296.25,Bronze
13752.0,123,7,1590.73,Bronze
13753.0,287,4,2094.57,Bronze
13754.0,151,3,447.05,Bronze
13755.0,3,9,2161.35,Bronze
13756.0,1,23,9207.5,Bronze
13757.0,674,1,195.55,Bronze
13758.0,11,15,9416.98,Bronze
13759.0,32,2,659.41,Bronze
13760.0,53,5,1363.64,Bronze
13761.0,49,6,1952.17,Bronze
13762.0,218,5,2472.48,Bronze
13763.0,62,3,5217.44,Bronze
13764.0,70,6,2953.26,Bronze
13765.0,652,1,352.821,Bronze
13766.0,494,1,190.35,Bronze
13767.0,1,73,35540.53,Silver
13768.0,726,2,875.97,Bronze
13769.0,1,20,5800.42,Bronze
13770.0,421,4,785.37,Bronze
13771.0,63,9,5728.82,Bronze
13772.0,33,8,3114.22,Bronze
13773.0,396,2,301.54,Bronze
13774.0,81,1,345.0,Bronze
13775.0,590,1,1049.66,Bronze
13776.0,427,2,623.98,Bronze
13777.0,0,61,56478.42,Silver
13778.0,102,4,1124.49,Bronze
13779.0,515,1,161.13,Bronze
13780.0,6,3,735.82,Bronze
13781.0,250,3,778.83,Bronze
13782.0,12,13,1793.72,Bronze
13783.0,487,4,1542.09,Bronze
13784.0,9,14,2910.23,Bronze
13785.0,428,4,542.49,Bronze
13786.0,366,6,3358.94,Bronze
13787.0,75,6,1222.5,Bronze
13788.0,504,1,3.75,Bronze
13789.0,387,1,239.46,Bronze
13790.0,3,1,348.8,Bronze
13791.0,127,2,1516.0,Bronze
13792.0,65,3,383.95,Bronze
13793.0,646,1,96.0,Bronze
13794.0,546,1,126.03,Bronze
13795.0,387,4,836.3,Bronze
13796.0,498,1,289.7,Bronze
13797.0,436,3,1179.45,Bronze
13798.0,0,110,75836.87,Silver
13799.0,116,9,2803.57,Bronze
13800.0,309,3,1679.56,Bronze
13801.0,66,1,324.8,Bronze
13802.0,138,19,26259.11,Silver
13803.0,254,3,1338.91,Bronze
13804.0,30,9,3208.52,Bronze
13805.0,51,2,924.6,Bronze
13806.0,63,1,256.38,Bronze
13807.0,366,3,534.8,Bronze
13808.0,5,5,1747.66,Bronze
13809.0,304,3,679.7,Bronze
13810.0,28,3,1499.01,Bronze
13811.0,183,3,814.5,Bronze
13812.0,41,3,539.0,Bronze
13813.0,39,8,2765.47,Bronze
13814.0,91,3,2257.32,Bronze
13815.0,21,8,7475.74,Bronze
13816.0,23,2,571.67,Bronze
13817.0,28,2,382.98,Bronze
13818.0,429,1,61.28,Bronze
13819.0,301,6,2642.35,Bronze
13820.0,417,3,660.65,Bronze
13821.0,144,6,1410.73,Bronze
13822.0,5,2,632.0,Bronze
13823.0,18,7,3403.45,Bronze
13824.0,32,12,3314.76,Bronze
13825.0,621,2,255.59,Bronze
13826.0,175,1,189.5,Bronze
13827.0,57,3,412.05,Bronze
13828.0,21,1,209.49,Bronze
13829.0,420,1,102.0,Bronze
13830.0,581,1,156.85,Bronze
13831.0,15,18,7023.58,Bronze
13832.0,18,2,613.69,Bronze
13833.0,158,2,701.36,Bronze
13834.0,576,2,324.19,Bronze
13835.0,24,7,1095.27,Bronze
13836.0,398,2,620.37,Bronze
13837.0,211,2,271.24,Bronze
13838.0,5,10,1966.09,Bronze
13839.0,485,1,139.95,Bronze
13840.0,415,1,651.4,Bronze
13841.0,252,1,85.0,Bronze
13842.0,58,18,5629.91,Bronze
13843.0,380,1,319.75,Bronze
13844.0,10,1,361.62,Bronze
13845.0,64,1,312.98,Bronze
13846.0,24,4,1307.79,Bronze
13847.0,719,1,310.72,Bronze
13848.0,91,8,3335.0,Bronze
13849.0,51,5,3469.3,Bronze
13850.0,128,1,1595.48,Bronze
13851.0,95,8,4606.46,Bronze
13852.0,610,1,187.35,Bronze
13853.0,56,1,1090.14,Bronze
13854.0,8,39,12253.96,Bronze
13855.0,500,4,1310.34,Bronze
13856.0,168,11,1142.03,Bronze
13857.0,392,6,1001.01,Bronze
13858.0,56,1,216.17,Bronze
13859.0,325,2,515.86,Bronze
13860.0,0,5,1245.9,Bronze
13861.0,428,2,273.26,Bronze
13862.0,17,9,2556.09,Bronze
13863.0,247,4,1239.55,Bronze
13864.0,386,1,662.4,Bronze
13865.0,57,4,501.56,Bronze
13866.0,73,1,145.67,Bronze
13867.0,30,3,1015.29,Bronze
13868.0,6,2,3192.54,Bronze
13869.0,122,10,8111.57,Bronze
13870.0,1,15,5712.08,Bronze
13871.0,22,17,7885.85,Bronze
13872.0,526,3,919.57,Bronze
13873.0,119,8,1038.92,Bronze
